name	variety	region	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec	tags	sources
Peaches		Vic	yes	yes	yes								yes	yes	fruit	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Peaches		WA	yes	yes	yes	yes	yes							yes	fruit	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Pears		AU		yes	yes	yes	yes	yes	yes	yes					fruit	https://www.frugalandthriving.com.au/seasonal-eating/
Pears	Paradise	NSW	yes												fruit	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Pears	William	NSW	yes	yes											fruit	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Pears		NSW			yes	yes	yes	yes							fruit	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Pears		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	fruit	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Pears		SA			yes	yes	yes	yes	yes	yes	yes	yes	yes		fruit	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Pears		Vic			yes	yes	yes		yes	yes					fruit	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Pears		WA			yes	yes	yes	yes	yes	yes					fruit	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Peas		AU	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.frugalandthriving.com.au/seasonal-eating/
Peas		NSW	yes								yes	yes	yes	yes	vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Peas		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Peas		SA	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Peas		Vic	yes	yes	yes	yes	yes						yes	yes	vegetable	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Peas		WA	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Peas (sugar snap)		NSW		yes											vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Peas (sugar snap)		SA			yes	yes	yes				yes	yes	yes		vegetable	https://adelaidecentralmarket.com.au/in-season-autumn/
Pecans		SA						yes	yes	yes					nut	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Persimmons		NSW				yes	yes								fruit	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Persimmons		Qld			yes	yes	yes	yes	yes	yes					fruit	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Persimmons		SA			yes	yes	yes	yes	yes	yes					fruit	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Persimmons		Vic					yes								fruit	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Persimmons		WA			yes	yes	yes	yes	yes	yes					fruit	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Pineapples		AU	yes					yes	yes	yes	yes	yes	yes	yes	fruit	https://www.frugalandthriving.com.au/seasonal-eating/
Pineapples		NSW	yes	yes							yes	yes	yes	yes	fruit	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Pineapples		NT	yes	yes	yes								yes	yes	fruit	https://nt.gov.au/environment/home-gardens/growing-vegetables-at-home
Pineapples		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	fruit	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Pistachios		SA			yes	yes	yes								nut	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Pistachios		Vic			yes	yes									nut	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Plums		AU		yes	yes	yes									fruit	https://www.frugalandthriving.com.au/seasonal-eating/
Plums		NSW	yes	yes	yes										fruit	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Plums		Qld	yes	yes	yes	yes	yes							yes	fruit	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Plums		SA	yes	yes	yes	yes	yes							yes	fruit	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Plums		Vic	yes	yes	yes	yes	yes							yes	fruit	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Plums		WA	yes	yes	yes	yes	yes				yes	yes	yes	yes	fruit	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Pomegranates		AU			yes										fruit	https://www.frugalandthriving.com.au/seasonal-eating/
Pomegranates		NSW			yes	yes	yes								fruit	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Pomegranates		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	fruit	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Pomegranates		SA			yes	yes	yes								fruit	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Pomegranates		Vic			yes	yes	yes		yes	yes					fruit	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Pomegranates		WA			yes	yes	yes								fruit	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Pomelo		NSW						yes	yes	yes	yes	yes			fruit	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Pomelo		SA						yes	yes	yes					fruit	https://adelaidecentralmarket.com.au/in-season-winter/
Potatoes		AU			yes	yes	yes	yes	yes	yes	yes				vegetable	https://www.frugalandthriving.com.au/seasonal-eating/
Potatoes		NSW	yes		yes	yes		yes	yes	yes	yes	yes	yes		vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Potatoes		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Potatoes		SA	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Potatoes		Vic	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes		yes	vegetable	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Potatoes		WA	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Prickly pears		NSW		yes											fruit	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Pumpkins		AU			yes	yes	yes	yes	yes	yes	yes				vegetable	https://www.frugalandthriving.com.au/seasonal-eating/
Pumpkins		NSW			yes	yes		yes	yes	yes					vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Pumpkins		SA	maybe		yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Pumpkins		Vic		yes	yes	yes	yes	yes	yes	yes	yes	yes			vegetable	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Pumpkins		WA			yes	yes	yes				yes	yes	yes		vegetable	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Pumpkins (butternut)		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Pumpkins (butternut)		WA			yes	yes	yes								vegetable	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Pumpkins (jap)		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Quinces		AU						yes	yes	yes					fruit	https://www.frugalandthriving.com.au/seasonal-eating/
Quinces		NSW			yes	yes	yes	yes							fruit	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Quinces		Qld			yes	yes	yes								fruit	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Quinces		SA			yes	yes	yes	yes	yes	yes					fruit	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Quinces		Vic				yes									fruit	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Quinces		WA						yes	yes	yes					fruit	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Radicchio		NSW						yes	yes						vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Radicchio		Vic									yes				vegetable	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Radishes		AU	yes	yes										yes	vegetable	https://www.frugalandthriving.com.au/seasonal-eating/
Radishes		NSW	yes	yes										yes	vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Radishes		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Radishes		Vic	yes	yes	yes									yes	vegetable	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Radishes		WA	yes	yes	yes	yes	yes				yes	yes	yes	yes	vegetable	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Rambutan		NSW	yes	yes											fruit	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Rambutan		NT	yes									yes	yes	yes	fruit	https://nt.gov.au/environment/home-gardens/growing-vegetables-at-home
Rambutan		Qld	yes	yes	yes	yes	yes							yes	fruit	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Raspberries		NSW	yes	yes										yes	fruit	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Raspberries		Qld	yes	yes	yes	yes	yes				yes	yes	yes	yes	fruit	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Raspberries		SA	yes	yes	yes	yes	yes							yes	fruit	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Raspberries		Vic	yes	yes	yes	yes	yes							yes	fruit	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Raspberries		WA									yes	yes	yes		fruit	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Rhubarbs		AU		yes	yes	yes	yes	yes	yes	yes					fruit	https://www.frugalandthriving.com.au/seasonal-eating/
Rhubarbs		NSW					yes	yes	yes	yes					fruit	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Rhubarbs		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Rhubarbs		SA	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	fruit	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Rhubarbs		Vic	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes		yes	fruit	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Rhubarbs		WA			yes	yes	yes	yes	yes	yes					fruit	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Rocket		SA	maybe	yes											vegetable	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Rockmelons		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	fruit	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Rockmelons		SA	yes	yes	yes	yes	yes							yes	fruit	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Rockmelons		WA	yes	yes	yes	yes	yes				yes	yes	yes	yes	fruit	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Rosella		Qld	yes	yes	yes	yes	yes							yes	fruit	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Salad		SA									yes	yes	yes		vegetable	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Shallots		NSW									yes	yes	yes		vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Shallots		SA			yes	yes	yes	yes	yes	yes					vegetable	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Shallots		Vic			yes	yes	yes					yes			vegetable	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Silverbeet		AU						yes	yes	yes	yes	yes			vegetable	https://www.frugalandthriving.com.au/seasonal-eating/
Silverbeet		NSW			yes	yes	yes	yes	yes	yes	yes	yes	yes		vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Silverbeet		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Silverbeet		SA	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Silverbeet		Vic			yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Silverbeet		WA									yes	yes	yes		vegetable	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Snow peas		AU											yes		vegetable	https://www.frugalandthriving.com.au/seasonal-eating/
Snow peas		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Snow peas		SA			yes	yes	yes				yes	yes	yes		vegetable	https://adelaidecentralmarket.com.au/in-season-autumn/
Snow peas		Vic											yes	yes	vegetable	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Snow peas		WA	yes	yes							yes	yes	yes	yes	vegetable	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Spinach		AU			yes	yes	yes	yes	yes	yes	yes	yes	yes		vegetable	https://www.frugalandthriving.com.au/seasonal-eating/
Spinach		NSW	yes	yes		yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Spinach		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Spinach		SA	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Spinach		Vic			yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Spinach		WA			yes	yes	yes				yes	yes	yes		vegetable	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Spring onions		AU									yes	yes	yes		vegetable	https://www.frugalandthriving.com.au/seasonal-eating/
Spring onions		NSW									yes	yes	yes		vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Spring onions		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Spring onions		SA	yes	yes							yes	yes	yes	yes	vegetable	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Spring onions		Vic	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Spring onions		WA									yes	yes	yes		vegetable	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Sprouts		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Squash		AU	yes	yes										yes	vegetable	https://www.frugalandthriving.com.au/seasonal-eating/
Squash		NSW		yes											vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Squash		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Squash		Vic	yes	yes	yes	yes	yes							yes	vegetable	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Star fruit		AU	yes	yes										yes	fruit	https://www.frugalandthriving.com.au/seasonal-eating/
Star fruit		NT	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	fruit	https://nt.gov.au/environment/home-gardens/growing-vegetables-at-home
Star fruit		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	fruit	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Star fruit		SA									yes	yes	yes		fruit	https://adelaidecentralmarket.com.au/in-season-spring/
Strawberries		AU										yes	yes		fruit	https://www.frugalandthriving.com.au/seasonal-eating/
Strawberries		NSW							yes	yes	yes	yes			fruit	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Strawberries		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	fruit	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Strawberries		SA	yes	yes	yes	yes	yes				yes	yes	yes	yes	fruit	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Strawberries		Vic	yes	yes		yes						yes	yes	yes	fruit	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Strawberries		WA	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	fruit	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Swedes		AU					yes	yes	yes	yes					vegetable	https://www.frugalandthriving.com.au/seasonal-eating/
Swedes		NSW						yes							vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Swedes		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Swedes		SA			yes	yes	yes	yes	yes	yes					vegetable	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Swedes		Vic						yes	yes	yes	yes	yes			vegetable	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Swedes		WA			yes	yes	yes								vegetable	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Sweet corn		AU	yes	yes	yes								yes	yes	vegetable	https://www.frugalandthriving.com.au/seasonal-eating/
Sweet corn		NSW	yes	yes	yes								yes	yes	vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Sweet corn		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Sweet corn		SA	maybe	yes	yes	yes	yes								vegetable	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Sweet corn		Vic	yes	yes	yes	yes	yes							yes	vegetable	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Sweet corn		WA	yes	yes	yes	yes	yes							yes	vegetable	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Sweet potatoes		AU			yes	yes	yes	yes	yes	yes					vegetable	https://www.frugalandthriving.com.au/seasonal-eating/
Sweet potatoes		NSW					yes		yes	yes					vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Sweet potatoes		NT	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	https://nt.gov.au/environment/home-gardens/growing-vegetables-at-home
Sweet potatoes		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Sweet potatoes		SA						yes	yes	yes					vegetable	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Sweet potatoes		WA			yes	yes	yes								vegetable	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Tamarillo		AU	yes	yes	yes										fruit	https://www.frugalandthriving.com.au/seasonal-eating/
Tamarillo		NSW			yes	yes									fruit	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Tamarillo		Qld						yes	yes	yes	yes	yes	yes		fruit	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Tamarillo		Vic				yes	yes	yes	yes	yes					fruit	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Tangelos		NSW							yes	yes	yes	yes			fruit	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Tangelos		Qld						yes	yes	yes					fruit	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Tangelos		SA						yes	yes	yes	yes	yes	yes		fruit	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Tangelos		Vic						yes				yes			fruit	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Tangelos		WA						yes	yes	yes					fruit	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Tangerines		SA						yes	yes	yes	yes	yes	yes		fruit	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Taro		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Tomatoes		AU	yes	yes	yes	yes	yes						yes	yes	vegetable	https://www.frugalandthriving.com.au/seasonal-eating/
Tomatoes		NSW			yes								yes		vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Tomatoes		NT					yes	yes	yes	yes	yes	yes			vegetable	https://nt.gov.au/environment/home-gardens/growing-vegetables-at-home
Tomatoes		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Tomatoes		SA									yes	yes	yes		vegetable	https://adelaidecentralmarket.com.au/in-season-spring/
Tomatoes		Vic	yes	yes	yes	yes	yes		yes	yes	yes	yes		yes	vegetable	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Tomatoes		WA	yes	yes	yes	yes	yes							yes	vegetable	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Turnips		NSW				yes	yes	yes	yes	yes					vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Turnips		SA			yes	yes	yes	yes	yes	yes					vegetable	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Turnips		Vic						yes	yes	yes	yes	yes			vegetable	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Turnips		WA			yes	yes	yes	yes	yes	yes					vegetable	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Vanilla		NT						yes	yes	yes	yes				fruit	https://nt.gov.au/environment/home-gardens/growing-vegetables-at-home
Walnuts		SA						yes	yes	yes					nut	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Walnuts		Vic			yes		yes		yes	yes					nut	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Watercress		AU												yes	vegetable	https://www.frugalandthriving.com.au/seasonal-eating/
Watercress		NSW				yes						yes	yes	yes	vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Watercress		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Watermelons		SA	yes	yes	yes	yes	yes							yes	fruit	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Watermelons		WA	yes	yes							yes	yes	yes	yes	fruit	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Witlof		AU						yes	yes	yes					vegetable	https://www.frugalandthriving.com.au/seasonal-eating/
Witlof		NSW			yes										vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Witlof		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Witlof		Vic										yes			vegetable	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Youngberries		NSW											yes		fruit	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Youngberries		Vic	yes	yes											fruit	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Zucchini		AU	yes	yes	yes	yes	yes							yes	vegetable	https://www.frugalandthriving.com.au/seasonal-eating/
Zucchini		NSW	yes	yes	yes							yes	yes	yes	vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Zucchini		Qld	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	yes	vegetable	http://seasonalfoodguide.com/brisbane-queensland-seasonal-fresh-produce-guide-fruits-vegetables-in-season-availability-australia.html
Zucchini		SA			yes	yes	yes	yes							vegetable	https://adelaidefarmersmarket.com.au/food-and-produce/seasonal-produce-guide/
Zucchini		Vic	yes	yes	yes	yes	yes							yes	vegetable	https://vfma.org.au/site/Site/For-market-shoppers.aspx
Zucchini		WA	yes	yes				yes	yes	yes	yes	yes	yes	yes	vegetable	https://livelighter.com.au/eating-well/healthy-eating/fruit-and-veg/in-season/in-seasonwa
Zucchini flowers		NSW											yes		vegetable	https://www.sydneymarkets.com.au/markets/produce-market/whats-in-season/spring-2020.html
Zucchini flowers		SA									yes	yes	yes		vegetable	https://adelaidecentralmarket.com.au/in-season-spring/
